User_ID,User_Name,Platform,Date,State,Region,Followers,Views,Likes,Shares,Comments,Revenue_Source
USR07190,user_7190,Instagram,2020-08-01,Indiana,Central,1175602,17421839,3538622,93409,64749,Sponsorship
USR07191,user_7191,Facebook,2020-06-21,Illinois,Central,4736834,14930601,3961591,361911,56039,Subscription
USR07192,user_7192,Facebook,2022-04-13,South Carolina,Central,501661,9934840,23906,15258,26561,Merchandise
USR07193,user_7193,Twitter,2022-02-16,Florida,South,1202134,1954272,683327,208809,32998,Merchandise
USR07194,user_7194,YouTube,2022-07-10,Alaska,West,846235,1501787,215733,283596,45514,Ads
USR07195,user_7195,Instagram,2022-03-01,Colorado,East,604492,7537759,2120246,239417,92190,Ads
USR07196,user_7196,YouTube,2022-10-27,Indiana,Central,1644168,18902374,4470423,53263,26366,Affiliate
USR07197,user_7197,Twitter,2021-09-14,Pennsylvania,East,1332143,1084351,1950872,38861,57131,Sponsorship
USR07198,user_7198,Facebook,2020-08-19,New Hampshire,South,3078015,3817583,2396535,240728,57596,Affiliate
USR07199,user_7199,Twitter,2024-12-02,North Carolina,West,3648448,10023409,3980469,279313,15397,Subscription
USR07200,user_7200,Twitter,2021-09-25,Georgia,South,77220,13535731,366580,250047,86389,Affiliate
USR07201,user_7201,YouTube,2020-06-25,Oregon,West,1536684,4889736,2737910,177117,9811,Sponsorship
USR07202,user_7202,Twitter,2024-04-05,Delaware,West,4790958,3944155,2463827,161630,71924,Sponsorship
USR07203,user_7203,Instagram,2022-03-05,Michigan,North,4742289,13911903,1363380,242197,80043,Affiliate
USR07204,user_7204,Facebook,2020-06-23,South Dakota,North,2652722,9111238,2314081,317100,44391,Sponsorship
USR07205,user_7205,Facebook,2022-09-06,Wyoming,North,3218381,7993217,1151925,139004,69299,Ads
USR07206,user_7206,Twitter,2024-07-13,New Hampshire,North,3898162,12088680,4380516,453078,35825,Sponsorship
USR07207,user_7207,Twitter,2024-03-25,Hawaii,West,442284,18028070,3602231,356448,92248,Merchandise
USR07208,user_7208,Twitter,2024-09-14,Alabama,South,1660859,2716773,1538867,129810,90157,Affiliate
USR07209,user_7209,Facebook,2021-03-21,Idaho,North,2748520,14031849,2877365,239386,31030,Merchandise
USR07210,user_7210,Facebook,2021-11-06,Oklahoma,West,2840362,19740820,1241427,115047,80642,Merchandise
USR07211,user_7211,Twitter,2024-02-04,South Dakota,North,912780,6319723,2871903,12804,13424,Subscription
USR07212,user_7212,Facebook,2021-03-20,Oklahoma,North,763341,2419557,2436124,445386,33028,Ads
USR07213,user_7213,Snapchat,2022-03-14,New Jersey,East,1052817,5343491,1828494,208626,67338,Sponsorship
USR07214,user_7214,YouTube,2020-06-03,Michigan,North,3376884,8528758,3098192,249231,42087,Affiliate
USR07215,user_7215,Instagram,2024-06-07,North Dakota,North,3203950,9381657,1265173,433944,68646,Affiliate
USR07216,user_7216,Twitter,2023-05-25,Nebraska,Central,2269658,1330955,3594876,357214,41543,Ads
USR07217,user_7217,Instagram,2020-12-04,Massachusetts,East,1449894,585746,1660680,215106,5916,Merchandise
USR07218,user_7218,YouTube,2024-08-24,West Virginia,West,3529691,15939612,846799,439607,44281,Affiliate
USR07219,user_7219,Snapchat,2020-10-19,Minnesota,North,2802886,18255688,4781903,2687,72463,Affiliate
USR07220,user_7220,Instagram,2022-01-14,Idaho,Central,181310,15074756,3703505,203554,792,Sponsorship
USR07221,user_7221,Twitter,2023-01-10,Hawaii,West,3458578,15211202,3937890,435005,57306,Subscription
USR07222,user_7222,YouTube,2023-02-04,South Carolina,West,4122305,13559189,2235208,444699,11105,Sponsorship
USR07223,user_7223,Instagram,2020-08-26,Arkansas,South,169249,15655245,3944266,26578,43626,Sponsorship
USR07224,user_7224,Twitter,2020-02-15,Colorado,South,2956671,17772995,2246706,129285,84510,Ads
USR07225,user_7225,Snapchat,2022-05-27,Wisconsin,North,519023,6664544,465943,223369,65643,Sponsorship
USR07226,user_7226,YouTube,2022-11-25,Missouri,Central,4217509,14365946,3612202,337704,74466,Merchandise
USR07227,user_7227,Facebook,2021-07-24,Nebraska,Central,4558166,16856495,1803913,175928,12176,Subscription
USR07228,user_7228,Facebook,2024-03-08,Idaho,West,3304983,19648421,1264627,320725,98866,Sponsorship
USR07229,user_7229,Facebook,2024-07-02,California,West,3501585,2013434,3613951,307579,27853,Affiliate
USR07230,user_7230,Snapchat,2021-12-04,Missouri,Central,1734603,16519551,1734845,29255,81064,Affiliate
USR07231,user_7231,YouTube,2024-11-13,West Virginia,South,65481,17768947,697972,124888,24734,Affiliate
USR07232,user_7232,Twitter,2022-06-28,Arkansas,East,1500743,5042806,4500313,344379,65875,Subscription
USR07233,user_7233,Facebook,2022-03-10,Alaska,West,4901554,94750,182029,497423,10113,Sponsorship
USR07234,user_7234,Instagram,2021-12-11,Vermont,Central,2912119,8364241,1642764,279959,62587,Affiliate
USR07235,user_7235,Snapchat,2021-04-14,Mississippi,South,367762,18251334,4924435,197334,10591,Ads
USR07236,user_7236,Facebook,2021-06-14,Massachusetts,East,2734893,4568504,2311555,144933,63578,Merchandise
USR07237,user_7237,Facebook,2024-01-21,New Hampshire,East,1854303,11857431,901401,318314,54201,Merchandise
USR07238,user_7238,Facebook,2020-09-10,Delaware,South,4184973,294371,138376,282682,51804,Ads
USR07239,user_7239,Instagram,2023-11-26,Ohio,Central,364549,996220,836813,71338,32661,Sponsorship
USR07240,user_7240,Snapchat,2024-12-27,Indiana,Central,768026,3792645,3410087,247058,67070,Sponsorship
USR07241,user_7241,Facebook,2024-04-23,Iowa,Central,3051245,17149631,1455226,415878,89997,Ads
USR07242,user_7242,Twitter,2021-04-03,Maryland,East,3853709,10171693,858585,284472,96246,Subscription
USR07243,user_7243,YouTube,2020-02-23,Iowa,Central,4081815,19896853,2853624,284262,25526,Merchandise
USR07244,user_7244,YouTube,2022-03-02,Texas,South,4626516,436488,3091959,260149,16677,Ads
USR07245,user_7245,Snapchat,2022-06-25,Vermont,South,1896938,9385915,4617181,197383,50662,Affiliate
USR07246,user_7246,YouTube,2021-12-26,Arkansas,West,2967606,9166908,1567514,78614,68729,Merchandise
USR07247,user_7247,Twitter,2022-09-12,Colorado,Central,1793719,1491109,4263706,39672,95908,Ads
USR07248,user_7248,Instagram,2021-09-15,Minnesota,North,393454,14489413,2599416,332107,71201,Subscription
USR07249,user_7249,Twitter,2021-08-26,Colorado,South,4470665,10403535,3967002,345081,59825,Affiliate
USR07250,user_7250,Snapchat,2021-01-23,Texas,South,230807,19395741,221563,168312,86528,Affiliate
USR07251,user_7251,Instagram,2021-03-16,Missouri,Central,1892042,7677734,3328314,225471,7564,Ads
USR07252,user_7252,Twitter,2024-02-17,Pennsylvania,East,679956,7982748,3035689,8368,54650,Ads
USR07253,user_7253,YouTube,2021-03-16,Iowa,Central,3190464,12891739,1283093,228468,7314,Merchandise
USR07254,user_7254,YouTube,2022-06-27,Ohio,Central,4466136,11929128,938207,33390,29687,Affiliate
USR07255,user_7255,Instagram,2023-11-08,Colorado,South,356290,523735,1603562,317226,52408,Subscription
USR07256,user_7256,Twitter,2024-06-03,Connecticut,North,3843073,16733511,3992356,449288,33083,Subscription
USR07257,user_7257,Instagram,2020-02-04,Pennsylvania,East,38415,2070214,2665040,457425,87814,Ads
USR07258,user_7258,Snapchat,2022-11-20,Virginia,South,4685175,3694008,2225569,392041,94324,Merchandise
USR07259,user_7259,YouTube,2021-07-10,Idaho,Central,1265738,9587732,1187171,401555,42325,Merchandise
USR07260,user_7260,Snapchat,2022-07-22,Nevada,West,2191619,12897733,1797183,244205,4303,Affiliate
USR07261,user_7261,YouTube,2023-12-02,Delaware,North,4981362,17084878,3333653,212644,7751,Merchandise
USR07262,user_7262,Snapchat,2020-04-22,Michigan,North,1879776,15060054,3048160,389918,40480,Sponsorship
USR07263,user_7263,YouTube,2020-06-16,Texas,South,2808739,18987490,1500876,32261,58761,Affiliate
USR07264,user_7264,Snapchat,2024-09-13,Hawaii,West,2988552,12211596,1940235,40600,38966,Merchandise
USR07265,user_7265,Snapchat,2020-03-06,Idaho,West,3767447,11351160,203284,206094,96950,Merchandise
USR07266,user_7266,YouTube,2024-12-20,South Carolina,West,3395493,2753937,1151158,415486,67206,Affiliate
USR07267,user_7267,YouTube,2020-12-21,Minnesota,North,1922692,3442774,684987,27149,61122,Merchandise
USR07268,user_7268,Twitter,2021-07-11,Montana,North,4686673,3413949,4572397,318233,42795,Subscription
USR07269,user_7269,Snapchat,2024-06-09,Georgia,South,3123489,10921862,108691,115012,59726,Merchandise
USR07270,user_7270,Snapchat,2021-03-12,Indiana,Central,2480041,18118554,359810,177337,72548,Affiliate
USR07271,user_7271,Instagram,2023-12-10,Connecticut,South,2686569,13771013,4549140,156955,43812,Ads
USR07272,user_7272,Instagram,2023-02-20,New York,East,3790612,399910,3171712,210907,14144,Merchandise
USR07273,user_7273,Twitter,2023-04-13,Kansas,Central,2397823,23887,2270206,35408,15558,Sponsorship
USR07274,user_7274,Snapchat,2020-09-03,Maryland,East,4069511,3618058,3297920,307904,20559,Affiliate
USR07275,user_7275,YouTube,2024-03-26,South Dakota,North,964404,12787632,218407,60901,96516,Ads
USR07276,user_7276,Snapchat,2022-01-17,Alaska,West,1376935,7397181,1783148,21735,78784,Sponsorship
USR07277,user_7277,Facebook,2021-11-20,Wyoming,Central,518801,16203427,1901183,423299,55100,Subscription
USR07278,user_7278,YouTube,2024-06-07,Georgia,South,3161904,6071221,2448816,266398,23024,Subscription
USR07279,user_7279,Snapchat,2020-06-13,Oregon,West,4362957,17823855,4280694,199281,36577,Sponsorship
USR07280,user_7280,Snapchat,2023-11-18,Oregon,West,4998762,9616690,2583862,244328,29054,Sponsorship
USR07281,user_7281,Facebook,2020-10-12,California,West,1228511,17330814,414007,107526,12479,Merchandise
USR07282,user_7282,Snapchat,2024-10-22,Illinois,Central,3396712,759932,2716030,355015,39899,Sponsorship
USR07283,user_7283,Twitter,2020-06-14,Mississippi,South,1201809,13470640,2620349,482618,72706,Merchandise
USR07284,user_7284,Facebook,2021-02-09,Arizona,West,4640572,10995749,3618989,307992,94173,Affiliate
USR07285,user_7285,Snapchat,2023-03-13,California,West,3604896,10820990,4866403,339393,81151,Ads
USR07286,user_7286,Facebook,2021-10-21,Arkansas,East,1931715,12097694,512722,148965,93457,Sponsorship
USR07287,user_7287,Snapchat,2020-04-18,Colorado,West,1819265,18632274,1539204,346124,70422,Affiliate
USR07288,user_7288,Instagram,2021-03-02,California,West,4165423,16181614,3796697,19035,19561,Merchandise
USR07289,user_7289,Facebook,2022-01-19,Oklahoma,North,4099720,1318694,3447441,57321,668,Merchandise
USR07290,user_7290,Snapchat,2022-08-08,Wisconsin,North,2509722,2262058,4721080,288649,77272,Ads
USR07291,user_7291,Twitter,2020-07-02,Massachusetts,East,1227515,16715572,3208254,304153,47099,Sponsorship
USR07292,user_7292,Snapchat,2024-03-14,West Virginia,East,647189,16769178,2816151,3864,61139,Affiliate
USR07293,user_7293,Twitter,2022-04-22,Vermont,East,4690293,6958888,1293815,451101,64659,Ads
USR07294,user_7294,Instagram,2020-12-14,Alabama,South,4974375,12822705,2815719,407114,39,Affiliate
USR07295,user_7295,Facebook,2020-09-01,Missouri,Central,4317837,1157624,2173748,373863,59922,Subscription
USR07296,user_7296,Instagram,2022-11-23,Idaho,North,1440363,9350574,2885201,221933,86372,Subscription
USR07297,user_7297,Snapchat,2022-08-28,South Dakota,North,846018,3576398,3193628,211330,62909,Sponsorship
USR07298,user_7298,YouTube,2023-09-10,Mississippi,South,4946399,2402811,3421426,424620,50003,Subscription
USR07299,user_7299,Facebook,2023-06-04,North Dakota,North,3159547,2566858,1583959,363344,56310,Subscription
USR07300,user_7300,Snapchat,2022-07-03,Colorado,East,1504729,12499513,1943139,365861,12504,Ads
USR07301,user_7301,Snapchat,2022-11-26,New Hampshire,North,3337913,19033027,4491275,241707,81076,Affiliate
USR07302,user_7302,YouTube,2021-04-06,Connecticut,Central,4810940,7546668,2713000,90751,11631,Merchandise
USR07303,user_7303,Twitter,2023-06-16,Missouri,Central,3798562,748857,1843453,122734,29170,Merchandise
USR07304,user_7304,Instagram,2024-02-27,Oregon,West,1591989,9842973,580840,348340,49255,Sponsorship
USR07305,user_7305,Snapchat,2021-09-23,South Dakota,North,4586427,9545962,4493099,244072,76125,Merchandise
USR07306,user_7306,Facebook,2021-04-19,Montana,South,4789573,2641598,2386648,343101,11902,Ads
USR07307,user_7307,Facebook,2022-10-14,New York,East,3498996,18132934,934560,387915,55785,Ads
USR07308,user_7308,Instagram,2022-11-20,Missouri,Central,1921159,8366897,3853603,41568,20975,Ads
USR07309,user_7309,Facebook,2024-07-16,Indiana,Central,3793222,1182685,2475922,199291,8131,Sponsorship
USR07310,user_7310,YouTube,2023-04-18,Texas,South,3240452,8485311,815190,224390,30562,Affiliate
USR07311,user_7311,Instagram,2022-09-11,Kansas,Central,4174870,1452120,3525233,389092,94774,Subscription
USR07312,user_7312,Facebook,2023-03-22,Louisiana,South,4798282,11983951,1262222,491145,38682,Affiliate
USR07313,user_7313,YouTube,2024-10-07,Wyoming,East,1083397,18529346,1615688,71295,91410,Affiliate
USR07314,user_7314,Instagram,2024-03-09,New Jersey,East,879318,3843877,1325477,260671,39405,Subscription
USR07315,user_7315,Facebook,2020-05-21,North Carolina,South,4359264,3381491,19623,445877,73600,Ads
USR07316,user_7316,Instagram,2021-11-04,Nebraska,Central,595192,2790716,4509342,148758,65757,Subscription
USR07317,user_7317,Twitter,2020-03-09,New York,East,328843,11661671,3324144,58793,56130,Affiliate
USR07318,user_7318,Facebook,2024-06-15,Indiana,Central,3849078,8344910,3984618,96670,53435,Subscription
USR07319,user_7319,Twitter,2024-07-27,Wyoming,Central,2830775,3059832,1225623,57166,61266,Ads
USR07320,user_7320,Facebook,2022-09-17,Oklahoma,East,667384,12173372,2127315,2880,12205,Subscription
USR07321,user_7321,Twitter,2020-06-05,Missouri,Central,3424267,4157713,4277766,127156,29860,Ads
USR07322,user_7322,Facebook,2024-10-14,West Virginia,South,243129,18107824,617405,175451,2403,Ads
USR07323,user_7323,YouTube,2022-03-23,Louisiana,South,3644850,19646790,3517492,313702,92871,Ads
USR07324,user_7324,Facebook,2023-06-14,North Carolina,East,2423893,6811953,2577651,468409,24738,Merchandise
USR07325,user_7325,YouTube,2022-09-08,Nebraska,Central,3430887,11690992,1828805,42223,67247,Sponsorship
USR07326,user_7326,Facebook,2022-03-21,Massachusetts,East,3398811,18523602,2708036,164748,5531,Subscription
USR07327,user_7327,YouTube,2021-09-06,Massachusetts,East,3008590,17171919,2676036,179487,23006,Sponsorship
USR07328,user_7328,Twitter,2020-03-24,Nevada,West,2816271,3285353,4011933,349374,43069,Merchandise
USR07329,user_7329,Snapchat,2020-09-02,Texas,South,2141400,16299623,270362,342738,75464,Subscription
USR07330,user_7330,Twitter,2023-01-03,South Carolina,Central,28060,11158576,4840288,283605,91568,Affiliate
USR07331,user_7331,Instagram,2021-10-23,New Mexico,Central,712409,11816798,2814364,192613,64929,Merchandise
USR07332,user_7332,Instagram,2021-06-12,Vermont,West,1746359,6561885,1401430,2986,3091,Sponsorship
USR07333,user_7333,YouTube,2023-10-14,Rhode Island,East,3918087,5065505,1408391,428660,18777,Subscription
USR07334,user_7334,Facebook,2024-02-17,Texas,South,422472,777019,2513152,240773,12195,Affiliate
USR07335,user_7335,Instagram,2021-12-03,Utah,North,2074230,18123645,2569198,3983,24691,Merchandise
USR07336,user_7336,Instagram,2020-01-25,South Carolina,South,2410024,5429667,3530804,458812,34607,Subscription
USR07337,user_7337,Twitter,2020-06-23,Maine,Central,3893098,13707858,1125553,416080,69549,Ads
USR07338,user_7338,Instagram,2020-12-12,Vermont,East,4109688,19291833,1440155,494030,62035,Merchandise
USR07339,user_7339,Facebook,2023-07-14,New Mexico,West,634626,3950633,1054630,37097,36386,Subscription
USR07340,user_7340,Facebook,2023-05-16,Mississippi,South,1003197,18719039,853999,325360,70741,Subscription
USR07341,user_7341,YouTube,2024-02-26,Missouri,Central,3933173,18859895,19692,453004,77908,Ads
USR07342,user_7342,Instagram,2023-08-26,Alaska,West,1924167,13300030,2222199,478678,81801,Affiliate
USR07343,user_7343,Snapchat,2021-05-15,Connecticut,South,3614446,15211973,4273414,92338,37872,Merchandise
USR07344,user_7344,Twitter,2024-10-23,Virginia,Central,587731,18860357,2719259,233486,63455,Subscription
USR07345,user_7345,Snapchat,2020-12-28,Wyoming,North,3863325,5743702,4377454,212427,18393,Sponsorship
USR07346,user_7346,Snapchat,2020-12-03,Utah,North,2637207,5589475,4628655,458655,76492,Ads
USR07347,user_7347,YouTube,2020-04-08,New York,East,387868,584173,2627025,222331,58274,Merchandise
USR07348,user_7348,Facebook,2020-06-06,Florida,South,4889373,13906918,1085558,302108,65339,Ads
USR07349,user_7349,Instagram,2023-07-02,Nevada,West,3561001,19103101,2836928,127829,12775,Subscription
USR07350,user_7350,Snapchat,2024-04-17,New Mexico,East,4940429,2984613,3286624,376519,86018,Merchandise
USR07351,user_7351,Twitter,2020-12-17,Utah,South,4907295,1963827,1332242,199551,83549,Merchandise
USR07352,user_7352,Twitter,2020-09-20,Michigan,North,1314776,11669065,1810877,266169,86540,Affiliate
USR07353,user_7353,Facebook,2022-09-16,Massachusetts,East,4967054,19494860,4148842,376886,61281,Affiliate
USR07354,user_7354,YouTube,2024-07-05,Washington,West,845728,14989259,2641675,283771,71867,Merchandise
USR07355,user_7355,Instagram,2021-06-14,Rhode Island,North,3384869,591169,3699065,52897,82812,Ads
USR07356,user_7356,Instagram,2024-08-01,Oklahoma,Central,1715466,13805397,1793488,163109,78299,Merchandise
USR07357,user_7357,Twitter,2023-05-11,Minnesota,North,3435330,4689585,1152178,487846,1386,Ads
USR07358,user_7358,Snapchat,2020-10-21,Wisconsin,North,4053807,12541893,1665041,496517,16191,Sponsorship
USR07359,user_7359,Instagram,2021-04-18,Rhode Island,Central,4420145,2421814,1347675,259363,66945,Subscription
USR07360,user_7360,Snapchat,2022-03-23,Wisconsin,North,3296983,15534702,3792844,75468,78074,Merchandise
USR07361,user_7361,Instagram,2020-04-05,New Hampshire,Central,3671696,2643842,581748,125482,91008,Merchandise
USR07362,user_7362,Facebook,2023-05-27,California,West,3911503,7010850,342182,169904,39827,Affiliate
USR07363,user_7363,YouTube,2022-11-22,Montana,North,4847512,6370101,3302328,288888,37603,Ads
USR07364,user_7364,YouTube,2020-02-23,Wyoming,South,4045018,16472875,2009799,4425,35446,Ads
USR07365,user_7365,YouTube,2021-02-27,Pennsylvania,East,2889188,7612101,2017139,13719,54222,Subscription
USR07366,user_7366,Twitter,2024-03-22,Wyoming,South,4436859,19559074,700412,492596,37612,Affiliate
USR07367,user_7367,Instagram,2022-06-11,Wisconsin,North,3296637,18038104,2599216,282386,57870,Sponsorship
USR07368,user_7368,YouTube,2024-02-05,Iowa,Central,3428829,10067413,28500,78991,80370,Merchandise
USR07369,user_7369,Twitter,2020-02-05,Mississippi,South,3680375,11642686,781755,141051,43403,Sponsorship
USR07370,user_7370,Twitter,2020-12-12,South Carolina,Central,3705974,17246373,1368564,420642,13284,Subscription
USR07371,user_7371,Twitter,2024-11-28,Wisconsin,North,937701,15746890,2472753,175598,79192,Merchandise
USR07372,user_7372,YouTube,2023-03-13,New Mexico,North,495654,14875411,2047604,366239,35257,Affiliate
USR07373,user_7373,Snapchat,2022-01-11,Utah,North,3272093,13229651,3314067,430338,95747,Ads
USR07374,user_7374,YouTube,2020-10-07,Maryland,East,2216860,15576424,3782660,362271,78663,Sponsorship
USR07375,user_7375,Twitter,2023-04-02,Wyoming,Central,4725994,5431955,2821504,403760,59047,Merchandise
USR07376,user_7376,Facebook,2024-03-06,Maryland,East,1219547,8926841,879306,56310,49158,Subscription
USR07377,user_7377,Twitter,2023-10-14,Utah,North,20848,851260,848907,353188,37449,Ads
USR07378,user_7378,Facebook,2022-11-05,Louisiana,South,1920319,18727684,4935861,23349,77760,Ads
USR07379,user_7379,Instagram,2021-02-16,Kentucky,Central,2429476,287329,127395,350292,45228,Subscription
USR07380,user_7380,Twitter,2022-12-28,West Virginia,West,101003,3806524,4295746,406056,17993,Sponsorship
USR07381,user_7381,Facebook,2024-03-17,Alaska,West,3839279,4976275,1268600,45426,66377,Sponsorship
USR07382,user_7382,YouTube,2023-02-24,Maine,Central,923897,11036156,337552,453207,93863,Sponsorship
USR07383,user_7383,Twitter,2023-06-20,Oregon,West,4826958,4344527,1474042,253308,21507,Merchandise
USR07384,user_7384,Snapchat,2020-06-13,Montana,West,2096109,1907020,2838493,326405,36384,Ads
USR07385,user_7385,Instagram,2023-08-03,Illinois,Central,4556675,9631522,16380,492786,41437,Affiliate
USR07386,user_7386,YouTube,2024-11-10,Iowa,Central,466919,17082652,402793,138524,75780,Merchandise
USR07387,user_7387,YouTube,2020-10-13,Michigan,North,1298092,10903124,3871828,55148,77353,Affiliate
USR07388,user_7388,YouTube,2020-01-26,Washington,West,4414090,3942001,4390740,20371,81429,Affiliate
USR07389,user_7389,YouTube,2020-07-06,California,West,3889732,11916585,947522,304281,54569,Merchandise
USR07390,user_7390,Snapchat,2023-09-13,Vermont,North,3554859,18449224,4247255,436718,4617,Ads
USR07391,user_7391,Twitter,2020-05-14,New Jersey,East,1017695,1772980,3954412,94362,35627,Subscription
USR07392,user_7392,Snapchat,2021-05-05,Minnesota,North,261907,8664735,1303964,268780,42160,Ads
USR07393,user_7393,Facebook,2020-03-10,Wyoming,West,103924,15334221,4214677,357036,29623,Ads
USR07394,user_7394,Twitter,2022-07-09,Wyoming,Central,3532739,9323589,4508615,219636,16262,Merchandise
USR07395,user_7395,Snapchat,2022-02-26,Oregon,West,1104008,18809959,1894195,117770,6021,Subscription
USR07396,user_7396,YouTube,2024-07-07,North Dakota,North,2671378,3661195,3547908,306691,10214,Ads
USR07397,user_7397,Twitter,2024-12-25,Wyoming,South,1330914,2150317,2179062,407053,53899,Subscription
USR07398,user_7398,YouTube,2024-08-15,Pennsylvania,East,3637640,6817434,2064062,252118,52346,Merchandise
USR07399,user_7399,Instagram,2020-06-05,Wyoming,West,1261764,17282111,1276511,186321,75149,Affiliate
USR07400,user_7400,YouTube,2021-10-18,North Carolina,Central,841252,12594591,441302,355050,73261,Merchandise
USR07401,user_7401,Instagram,2022-08-26,Minnesota,North,4351985,13584124,2849894,219587,5083,Subscription
USR07402,user_7402,Twitter,2020-06-10,Utah,West,144835,18245326,4339439,259771,63104,Ads
USR07403,user_7403,Instagram,2021-12-22,Vermont,Central,4395141,8194539,4688926,329003,76351,Merchandise
USR07404,user_7404,Facebook,2022-08-17,Connecticut,East,2583229,5648587,454197,395173,99940,Subscription
USR07405,user_7405,YouTube,2021-02-16,Michigan,North,3444358,16067821,2577849,44931,48374,Subscription
USR07406,user_7406,Facebook,2023-10-16,Florida,South,19342,11719478,3046222,253419,83734,Merchandise
USR07407,user_7407,Facebook,2024-02-07,Kansas,Central,4306541,17048595,43683,86893,71007,Ads
USR07408,user_7408,YouTube,2023-02-27,Montana,East,1963640,8809560,614623,67458,17239,Ads
USR07409,user_7409,Snapchat,2024-10-20,Ohio,Central,4084626,9514759,79204,442483,54172,Subscription
USR07410,user_7410,Instagram,2024-08-10,Mississippi,South,61679,6965064,3260346,303270,25372,Subscription
USR07411,user_7411,Snapchat,2024-08-12,New Hampshire,East,724956,5041111,2534149,58825,81889,Sponsorship
USR07412,user_7412,Snapchat,2022-01-28,Nevada,West,2347369,16665875,2458600,110566,44733,Sponsorship
USR07413,user_7413,Instagram,2022-10-19,Alaska,West,4259372,9625422,3613622,108104,991,Ads
USR07414,user_7414,Facebook,2024-12-07,Kentucky,Central,3888946,1481649,659949,89593,74380,Subscription
USR07415,user_7415,YouTube,2023-10-21,Idaho,Central,1829,6829014,1475106,153489,49942,Ads
USR07416,user_7416,YouTube,2022-11-02,West Virginia,South,4934560,16115255,4343839,10734,51943,Sponsorship
USR07417,user_7417,Snapchat,2021-06-05,Washington,West,1968525,6681984,2922352,273414,38050,Subscription
USR07418,user_7418,YouTube,2021-02-19,Georgia,South,2505332,19378760,3238678,355951,95209,Sponsorship
USR07419,user_7419,YouTube,2024-11-03,North Carolina,Central,4255625,5181201,2507230,181431,4080,Ads
USR07420,user_7420,YouTube,2020-11-01,New Hampshire,South,4660898,13064726,4273243,418263,77891,Merchandise
USR07421,user_7421,YouTube,2023-11-04,South Carolina,West,3797349,4540233,3550227,395113,54743,Merchandise
USR07422,user_7422,Facebook,2021-10-21,North Carolina,West,1817113,16731435,3747958,137031,60430,Merchandise
USR07423,user_7423,Instagram,2024-01-03,Indiana,Central,4877011,16497659,1864932,86382,19352,Sponsorship
USR07424,user_7424,Facebook,2020-11-10,Rhode Island,West,2465918,5102584,2221281,256141,97831,Ads
USR07425,user_7425,Snapchat,2021-02-25,California,West,4373292,8292046,4642183,369128,76327,Merchandise
USR07426,user_7426,YouTube,2020-02-07,Georgia,South,3872825,19104889,1261446,127722,76007,Affiliate
USR07427,user_7427,Facebook,2022-01-25,Alaska,West,2389243,14016488,4658658,459267,39287,Ads
USR07428,user_7428,Snapchat,2020-07-13,Arkansas,Central,4628536,3212437,2091608,433650,27224,Sponsorship
USR07429,user_7429,Snapchat,2024-05-11,Michigan,North,205928,354370,1116273,347143,30474,Merchandise
USR07430,user_7430,YouTube,2024-09-08,Utah,East,271545,13713111,4171757,302340,97636,Ads
USR07431,user_7431,YouTube,2023-09-02,Pennsylvania,East,2325200,2130996,2424996,473581,59918,Ads
USR07432,user_7432,Snapchat,2024-02-28,Vermont,West,2448154,6891877,510257,225547,10155,Affiliate
USR07433,user_7433,Instagram,2022-01-17,New Mexico,North,3950807,15524264,2260191,335663,12673,Merchandise
USR07434,user_7434,Snapchat,2022-06-20,Tennessee,Central,2889043,8702419,2732067,330347,78084,Merchandise
USR07435,user_7435,Facebook,2020-09-26,Vermont,Central,3786791,8118057,2679927,70474,98309,Merchandise
USR07436,user_7436,YouTube,2023-04-06,Ohio,Central,2860103,10874555,906050,251751,3312,Subscription
USR07437,user_7437,YouTube,2023-12-13,Hawaii,West,1041257,15713282,2772124,366249,7625,Sponsorship
USR07438,user_7438,Snapchat,2021-11-24,Mississippi,South,2504228,12882725,4181140,176951,92947,Subscription
USR07439,user_7439,Snapchat,2023-01-10,Michigan,North,483662,18674658,2463464,482895,21003,Affiliate
USR07440,user_7440,Twitter,2022-02-15,Texas,South,4546920,18930620,304982,424212,15792,Subscription
USR07441,user_7441,Snapchat,2022-06-16,Michigan,North,1174552,8392615,2611225,425752,22152,Merchandise
USR07442,user_7442,Facebook,2024-09-12,New York,East,199246,56334,1805615,164151,13805,Affiliate
USR07443,user_7443,YouTube,2020-06-20,Iowa,Central,3962924,2958791,1389740,271129,30793,Sponsorship
USR07444,user_7444,Facebook,2024-10-18,Oregon,West,1753548,4575136,334223,325552,41365,Affiliate
USR07445,user_7445,Facebook,2021-02-27,North Carolina,South,1138458,3304652,1342722,222991,6832,Subscription
USR07446,user_7446,Snapchat,2020-06-20,California,West,2189043,8946085,500956,79009,14329,Ads
USR07447,user_7447,Snapchat,2020-09-03,Nebraska,Central,4590780,11458138,2656210,175122,28520,Affiliate
USR07448,user_7448,Snapchat,2020-02-28,New York,East,116459,17014648,145616,429608,47370,Sponsorship
USR07449,user_7449,Twitter,2024-10-18,Pennsylvania,East,1709917,15335671,3893880,456134,27408,Affiliate
USR07450,user_7450,Instagram,2024-10-01,New York,East,1163237,8136277,3343893,46130,65964,Merchandise
USR07451,user_7451,Facebook,2020-08-21,Nebraska,Central,3210443,2666660,3365049,288266,37191,Subscription
USR07452,user_7452,Instagram,2021-09-13,Delaware,North,144122,19860286,2973865,469842,65606,Affiliate
